num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S010605;21/03/2023;11:15:00;AUTOV. A-3, +00400S;+00400S;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444691.786;4472648.076;N;NULL
2023S010606;17/03/2023;11:20:00;PLAZA. ENCARNACION, 3;3;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439692.480;4474585.215;N;NULL
2023S010607;21/03/2023;11:03:00;PASEO. OLIVOS, 97;97;10;LATINA;Atropello a persona;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;437238.783;4473038.669;N;NULL
2023S010607;21/03/2023;11:03:00;PASEO. OLIVOS, 97;97;10;LATINA;Atropello a persona;Despejado;Turismo;Peatón;De 60 a 64 años;Mujer;2;Ingreso inferior o igual a 24 horas;437238.783;4473038.669;N;NULL
2023S010608;21/03/2023;12:00:00;CALL. SAN JAIME / PLAZA. SAN JAIME;31;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Tractocamión;Conductor;De 55 a 59 años;Hombre;NULL;NULL;446957.724;4470257.470;N;NULL
2023S010608;21/03/2023;12:00:00;CALL. SAN JAIME / PLAZA. SAN JAIME;31;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;446957.724;4470257.470;N;NULL
2023S010610;21/03/2023;12:15:00;CALL. MODESTO LAFUENTE, 13;13;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;NULL;NULL;440951.012;4476724.864;N;NULL
2023S010610;21/03/2023;12:15:00;CALL. MODESTO LAFUENTE, 13;13;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440951.012;4476724.864;N;NULL
2023S010611;21/03/2023;7:45:00;AUTOV. M-30, 11XC00;11XC00;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;NULL;NULL;442493.624;4471445.578;N;NULL
2023S010611;21/03/2023;7:45:00;AUTOV. M-30, 11XC00;11XC00;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;442493.624;4471445.578;N;NULL
2023S010611;21/03/2023;7:45:00;AUTOV. M-30, 11XC00;11XC00;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;442493.624;4471445.578;N;NULL
2023S010611;21/03/2023;7:45:00;AUTOV. M-30, 11XC00;11XC00;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;442493.624;4471445.578;N;NULL
2023S010611;21/03/2023;7:45:00;AUTOV. M-30, 11XC00;11XC00;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;442493.624;4471445.578;N;NULL
2023S010611;21/03/2023;7:45:00;AUTOV. M-30, 11XC00;11XC00;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;442493.624;4471445.578;N;NULL
2023S010611;21/03/2023;7:45:00;AUTOV. M-30, 11XC00;11XC00;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;442493.624;4471445.578;N;NULL
2023S010611;21/03/2023;7:45:00;AUTOV. M-30, 11XC00;11XC00;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;442493.624;4471445.578;N;NULL
2023S010612;21/03/2023;8:51:00;CALL. ALCALA, 48;48;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441068.944;4474498.091;N;NULL
2023S010612;21/03/2023;8:51:00;CALL. ALCALA, 48;48;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441068.944;4474498.091;S;NULL
2023S010612;21/03/2023;8:51:00;CALL. ALCALA, 48;48;1;CENTRO;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441068.944;4474498.091;N;NULL
2023S010613;21/03/2023;9:35:00;AVDA. BRASILIA, 39;39;4;SALAMANCA;Colisión lateral;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443924.431;4477073.795;N;NULL
2023S010613;21/03/2023;9:35:00;AVDA. BRASILIA, 39;39;4;SALAMANCA;Colisión lateral;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;443924.431;4477073.795;N;NULL
2023S010614;21/03/2023;12:10:00;AVDA. PALOMERAS / CALL. TANGER;96;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;445011.358;4470733.660;N;NULL
2023S010614;21/03/2023;12:10:00;AVDA. PALOMERAS / CALL. TANGER;96;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Pasajero;Más de 74 años;Mujer;14;Sin asistencia sanitaria;445011.358;4470733.660;N;NULL
2023S010614;21/03/2023;12:10:00;AVDA. PALOMERAS / CALL. TANGER;96;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Mujer;1;Atención en urgencias sin posterior ingreso;445011.358;4470733.660;N;NULL
2023S010614;21/03/2023;12:10:00;AVDA. PALOMERAS / CALL. TANGER;96;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Mujer;1;Atención en urgencias sin posterior ingreso;445011.358;4470733.660;N;NULL
2023S010615;21/03/2023;12:05:00;CALL. LOPEZ DE HOYOS, 25;25;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;442183.797;4476811.920;N;NULL
2023S010615;21/03/2023;12:05:00;CALL. LOPEZ DE HOYOS, 25;25;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;442183.797;4476811.920;N;NULL
2023S010616;21/03/2023;11:09:00;AVDA. AVIACION / CALL. MONROY;8;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;433476.472;4469958.626;N;NULL
2023S010617;21/03/2023;8:55:00;CALL. RICARDO ORTIZ / AVDA. DAROCA;2;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 45 a 49 años;Mujer;2;Ingreso inferior o igual a 24 horas;444206.760;4475704.110;N;NULL
2023S010617;21/03/2023;8:55:00;CALL. RICARDO ORTIZ / AVDA. DAROCA;2;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;444206.760;4475704.110;N;NULL
2023S010618;21/03/2023;11:00:00;AVDA. ANDALUCIA / AUTOV. M-30, SALIDA A-42;98IT00;12;USERA;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 45 a 49 años;Mujer;NULL;NULL;441303.242;4470220.637;N;NULL
2023S010618;21/03/2023;11:00:00;AVDA. ANDALUCIA / AUTOV. M-30, SALIDA A-42;98IT00;12;USERA;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441303.242;4470220.637;N;NULL
2023S010618;21/03/2023;11:00:00;AVDA. ANDALUCIA / AUTOV. M-30, SALIDA A-42;98IT00;12;USERA;Colisión fronto-lateral;Despejado;Furgoneta;Pasajero;De 40 a 44 años;Hombre;NULL;NULL;441303.242;4470220.637;N;NULL
2023S010619;21/03/2023;11:50:00;CALL. BLASCO DE GARAY, 36;36;7;CHAMBERÍ;Colisión fronto-lateral;NULL;Maquinaria de obras;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439642.449;4476029.946;N;NULL
2023S010619;21/03/2023;11:50:00;CALL. BLASCO DE GARAY, 36;36;7;CHAMBERÍ;Colisión fronto-lateral;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439642.449;4476029.946;N;NULL
2023S010620;21/03/2023;13:20:00;CALL. SOUS DE PLATA, 67;67;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;436735.984;4468660.913;N;NULL
2023S010620;21/03/2023;13:20:00;CALL. SOUS DE PLATA, 67;67;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Furgoneta;Pasajero;Desconocido;Mujer;14;Sin asistencia sanitaria;436735.984;4468660.913;N;NULL
2023S010620;21/03/2023;13:20:00;CALL. SOUS DE PLATA, 67;67;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;436735.984;4468660.913;N;NULL
2023S010621;21/03/2023;8:06:00;AUTOV. M-23, 0;0;14;MORATALAZ;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444601.715;4474274.571;N;NULL
2023S010621;21/03/2023;8:06:00;AUTOV. M-23, 0;0;14;MORATALAZ;Colisión múltiple;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;444601.715;4474274.571;N;NULL
2023S010621;21/03/2023;8:06:00;AUTOV. M-23, 0;0;14;MORATALAZ;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;444601.715;4474274.571;N;NULL
2023S010621;21/03/2023;8:06:00;AUTOV. M-23, 0;0;14;MORATALAZ;Colisión múltiple;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;444601.715;4474274.571;N;NULL
2023S010621;21/03/2023;8:06:00;AUTOV. M-23, 0;0;14;MORATALAZ;Colisión múltiple;Despejado;Turismo;Pasajero;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;444601.715;4474274.571;N;NULL
2023S010621;21/03/2023;8:06:00;AUTOV. M-23, 0;0;14;MORATALAZ;Colisión múltiple;Despejado;Turismo;Pasajero;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;444601.715;4474274.571;N;NULL
2023S010621;21/03/2023;8:06:00;AUTOV. M-23, 0;0;14;MORATALAZ;Colisión múltiple;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;444601.715;4474274.571;N;NULL
2023S010622;21/03/2023;13:45:00;AVDA. MAYORAZGO / CTRA. VILLAVERDE A VALLECAS;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;445895.813;4469367.797;N;NULL
2023S010622;21/03/2023;13:45:00;AVDA. MAYORAZGO / CTRA. VILLAVERDE A VALLECAS;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;445895.813;4469367.797;N;NULL
2023S010623;21/03/2023;13:45:00;AVDA. MENENDEZ PELAYO / CALL. RONCESVALLES;91;3;RETIRO;Colisión lateral;NULL;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442456.715;4473301.358;N;NULL
2023S010623;21/03/2023;13:45:00;AVDA. MENENDEZ PELAYO / CALL. RONCESVALLES;91;3;RETIRO;Colisión lateral;NULL;Turismo;Conductor;De 70 a 74 años;Mujer;14;Sin asistencia sanitaria;442456.715;4473301.358;N;NULL
2023S010624;21/03/2023;11:45:00;CALL. RIBADAVIA / CALL. SINESIO DELGADO;20;8;FUENCARRAL-EL PARDO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440373.604;4480468.099;N;NULL
2023S010624;21/03/2023;11:45:00;CALL. RIBADAVIA / CALL. SINESIO DELGADO;20;8;FUENCARRAL-EL PARDO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440373.604;4480468.099;N;NULL
2023S010624;21/03/2023;11:45:00;CALL. RIBADAVIA / CALL. SINESIO DELGADO;20;8;FUENCARRAL-EL PARDO;Caída;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440373.604;4480468.099;N;NULL
2023S010625;21/03/2023;14:00:00;CALL. RAFAEL FINAT / AVDA. AVIACION;119;10;LATINA;Alcance;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;434349.891;4469603.860;N;NULL
2023S010625;21/03/2023;14:00:00;CALL. RAFAEL FINAT / AVDA. AVIACION;119;10;LATINA;Alcance;NULL;Turismo;Conductor;De 70 a 74 años;Mujer;NULL;NULL;434349.891;4469603.860;N;NULL
2023S010626;21/03/2023;13:44:00;CALL. PONZANO / CALL. BRETON DE LOS HERREROS;1;7;CHAMBERÍ;Atropello a persona;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440697.948;4476778.194;N;NULL
2023S010626;21/03/2023;13:44:00;CALL. PONZANO / CALL. BRETON DE LOS HERREROS;1;7;CHAMBERÍ;Atropello a persona;Despejado;Furgoneta;Peatón;Más de 74 años;Mujer;3;Ingreso superior a 24 horas;440697.948;4476778.194;N;NULL
2023S010627;19/03/2023;16:30:00;CALL. CARPESA / CALL. CAYETANO RODRIGUEZ;14;10;LATINA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;434519.109;4471860.459;N;NULL
2023S010627;19/03/2023;16:30:00;CALL. CARPESA / CALL. CAYETANO RODRIGUEZ;14;10;LATINA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;434519.109;4471860.459;N;NULL
2023S010628;18/03/2023;7:00:00;CALL. MAQUEDA, 123;123;10;LATINA;Colisión fronto-lateral;NULL;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;435323.745;4471101.922;N;NULL
2023S010628;18/03/2023;7:00:00;CALL. MAQUEDA, 123;123;10;LATINA;Colisión fronto-lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435323.745;4471101.922;N;NULL
2023S010629;21/03/2023;14:35:00;CALL. HERMANOS GARCIA NOBLEJAS / AVDA. ARCENTALES;79;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;446744.365;4474999.556;N;NULL
2023S010629;21/03/2023;14:35:00;CALL. HERMANOS GARCIA NOBLEJAS / AVDA. ARCENTALES;79;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446744.365;4474999.556;N;NULL
2023S010630;21/03/2023;16:00:00;CALL. FEDERICO MOMPOU / CALL. ISABEL COLBRAND;7;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442505.927;4484564.683;N;1
2023S010630;21/03/2023;16:00:00;CALL. FEDERICO MOMPOU / CALL. ISABEL COLBRAND;7;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442505.927;4484564.683;N;NULL
2023S010630;21/03/2023;16:00:00;CALL. FEDERICO MOMPOU / CALL. ISABEL COLBRAND;7;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;Más de 74 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442505.927;4484564.683;N;NULL
2023S010630;21/03/2023;16:00:00;CALL. FEDERICO MOMPOU / CALL. ISABEL COLBRAND;7;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Pasajero;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442505.927;4484564.683;N;NULL
2023S010630;21/03/2023;16:00:00;CALL. FEDERICO MOMPOU / CALL. ISABEL COLBRAND;7;8;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Pasajero;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;442505.927;4484564.683;N;NULL
2023S010633;21/03/2023;15:00:00;CALL. MELCHOR FERNANDEZ ALMAGRO / AVDA. MONFORTE DE LEMOS;1;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441391.341;4480946.046;N;NULL
2023S010633;21/03/2023;15:00:00;CALL. MELCHOR FERNANDEZ ALMAGRO / AVDA. MONFORTE DE LEMOS;1;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;441391.341;4480946.046;N;NULL
2023S010634;21/03/2023;15:16:00;AUTOV. A-42 / P.K .5.7;+00500E;12;USERA;Alcance;Despejado;Furgoneta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;438876.847;4469160.514;N;NULL
2023S010634;21/03/2023;15:16:00;AUTOV. A-42 / P.K .5.7;+00500E;12;USERA;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;438876.847;4469160.514;N;NULL
2023S010634;21/03/2023;15:16:00;AUTOV. A-42 / P.K .5.7;+00500E;12;USERA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;438876.847;4469160.514;N;NULL
2023S010634;21/03/2023;15:16:00;AUTOV. A-42 / P.K .5.7;+00500E;12;USERA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;438876.847;4469160.514;N;NULL
2023S010634;21/03/2023;15:16:00;AUTOV. A-42 / P.K .5.7;+00500E;12;USERA;Alcance;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;NULL;NULL;438876.847;4469160.514;N;NULL
2023S010635;21/03/2023;16:50:00;CALL. CARLOS SOLE / CALL. BENJAMIN PALENCIA;11;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;444793.787;4471801.910;NULL;NULL
2023S010635;21/03/2023;16:50:00;CALL. CARLOS SOLE / CALL. BENJAMIN PALENCIA;11;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;444793.787;4471801.910;N;NULL
2023S010635;21/03/2023;16:50:00;CALL. CARLOS SOLE / CALL. BENJAMIN PALENCIA;11;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;444793.787;4471801.910;N;NULL
2023S010636;21/03/2023;16:04:00;CALL. SERRANO, 199;199;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;442219.047;4478260.174;N;NULL
2023S010636;21/03/2023;16:04:00;CALL. SERRANO, 199;199;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442219.047;4478260.174;N;NULL
2023S010636;21/03/2023;16:04:00;CALL. SERRANO, 199;199;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 6 a 9 años;Hombre;14;Sin asistencia sanitaria;442219.047;4478260.174;N;NULL
2023S010637;21/03/2023;16:24:00;CALL. SANTO TOMAS / CALL. ATOCHA;1;1;CENTRO;Choque contra obstáculo fijo;NULL;Camión rígido;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440132.768;4474030.269;N;NULL
2023S010638;21/03/2023;17:15:00;CALL. CAPRI / AVENIDA GUADA;12;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;447420.307;4474348.872;N;NULL
2023S010638;21/03/2023;17:15:00;CALL. CAPRI / AVENIDA GUADA;12;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;447420.307;4474348.872;N;NULL
2023S010652;21/03/2023;18:15:00;AUTOV. M-30, C1 CENTRAL PK 2.100;02NC10;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;443378.078;4479650.154;N;NULL
2023S010652;21/03/2023;18:15:00;AUTOV. M-30, C1 CENTRAL PK 2.100;02NC10;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;443378.078;4479650.154;N;NULL
2023S010652;21/03/2023;18:15:00;AUTOV. M-30, C1 CENTRAL PK 2.100;02NC10;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;443378.078;4479650.154;N;NULL
2023S010652;21/03/2023;18:15:00;AUTOV. M-30, C1 CENTRAL PK 2.100;02NC10;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;NULL;NULL;443378.078;4479650.154;N;NULL
2023S010652;21/03/2023;18:15:00;AUTOV. M-30, C1 CENTRAL PK 2.100;02NC10;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Pasajero;De 65 a 69 años;Hombre;NULL;NULL;443378.078;4479650.154;N;NULL
2023S010654;21/03/2023;17:05:00;CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO;567;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;447694.881;4477202.825;N;NULL
2023S010654;21/03/2023;17:05:00;CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO;567;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;447694.881;4477202.825;N;NULL
2023S010658;21/03/2023;17:02:00;CALL. PUERTO DEL MONASTERIO / CALL. MARIA PAZ UNCITI;20;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;443717.559;4471722.650;N;NULL
2023S010658;21/03/2023;17:02:00;CALL. PUERTO DEL MONASTERIO / CALL. MARIA PAZ UNCITI;20;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;443717.559;4471722.650;N;NULL
2023S010659;21/03/2023;17:45:00;AVDA. POBLADOS / CALL. EXPROPIACION;121;11;CARABANCHEL;Alcance;Despejado;Autobús;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440149.545;4469210.508;N;NULL
2023S010659;21/03/2023;17:45:00;AVDA. POBLADOS / CALL. EXPROPIACION;121;11;CARABANCHEL;Alcance;Despejado;Autobús;Pasajero;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440149.545;4469210.508;N;NULL
2023S010659;21/03/2023;17:45:00;AVDA. POBLADOS / CALL. EXPROPIACION;121;11;CARABANCHEL;Alcance;Despejado;Autobús;Pasajero;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440149.545;4469210.508;N;NULL
2023S010659;21/03/2023;17:45:00;AVDA. POBLADOS / CALL. EXPROPIACION;121;11;CARABANCHEL;Alcance;Despejado;Autobús;Pasajero;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440149.545;4469210.508;N;NULL
2023S010659;21/03/2023;17:45:00;AVDA. POBLADOS / CALL. EXPROPIACION;121;11;CARABANCHEL;Alcance;Despejado;Autobús;Pasajero;Más de 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;440149.545;4469210.508;N;NULL
2023S010659;21/03/2023;17:45:00;AVDA. POBLADOS / CALL. EXPROPIACION;121;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;440149.545;4469210.508;N;NULL
2023S010659;21/03/2023;17:45:00;AVDA. POBLADOS / CALL. EXPROPIACION;121;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;440149.545;4469210.508;N;NULL
2023S010677;21/03/2023;18:57:00;CALL. SIERRA ESPUÑA, 1;1;18;VILLA DE VALLECAS;Atropello a persona;Despejado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;447090.034;4469740.439;N;NULL
2023S010677;21/03/2023;18:57:00;CALL. SIERRA ESPUÑA, 1;1;18;VILLA DE VALLECAS;Atropello a persona;Despejado;NULL;Peatón;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;447090.034;4469740.439;N;NULL
2023S010685;21/03/2023;15:45:00;AVDA. RAFAEL ALBERTI / ASTURIANOS;45;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445392.706;4470543.881;N;NULL
2023S010685;21/03/2023;15:45:00;AVDA. RAFAEL ALBERTI / ASTURIANOS;45;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;445392.706;4470543.881;N;NULL
2023S010698;21/03/2023;19:50:00;PASEO. CASTELLANA, 20;20;4;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;441523.648;4475620.787;N;NULL
2023S010698;21/03/2023;19:50:00;PASEO. CASTELLANA, 20;20;4;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Pasajero;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441523.648;4475620.787;N;NULL
2023S010698;21/03/2023;19:50:00;PASEO. CASTELLANA, 20;20;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;441523.648;4475620.787;N;NULL
2023S010699;21/03/2023;18:05:00;CALL. MANUEL NOYA, 12;12;12;USERA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;439522.702;4470986.724;N;NULL
2023S010699;21/03/2023;18:05:00;CALL. MANUEL NOYA, 12;12;12;USERA;Colisión fronto-lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439522.702;4470986.724;N;NULL
2023S010700;21/03/2023;19:00:00;CALL. SOR ANGELA DE LA CRUZ / CALL. ORENSE;14;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441166.347;4478969.142;N;NULL
